name,name_en,place,lat,lon
ခိုမ,Hko Ma,village,25.5276,96.1284
ဟောင်ပါး,Hawng Par,village,25.4903,96.1027
နန့်စီအင်,Nam Si In,village,25.4955,96.6829
တွယ်ဆန်ယန်,Twei Sang Yang,village,25.6176,96.3402
ဆွမ်ဂျပ်,Tsum Jat,village,25.6197,96.3379
မလင်း,Ma Lin,village,25.6196,96.3804
ဆိုင်းဂျာ,Hseng Jar,village,25.6133,96.3425
ငြိမ်းချမ်းသာယာ,Nyein Chan Thar Yar,village,25.6406,96.3528
ငို့ပင်း,Ngoe Pin,village,25.6585,96.3313
၅ မိုင်,Ngar Maing,village,25.6376,96.4193
လုံးခင်း,Long Hkin,village,25.6563,96.3565
ကျောက်ဖျာ,Kyauk Hpyar,village,25.6434,96.4021
ကုလားတန်း,Ku Lar Tan,village,25.6513,96.3647
ကုဋေ,Ku Day,village,25.6556,96.3382
၇ မိုင်,Khun Hnit Maing,village,25.6471,96.4375
မှော်ဆီဇာ,Hmaw Si Zar,village,25.6463,96.3471
၆ မိုင်,Chauk Maing,village,25.646,96.4208
မကောင်းတောင်,Ma Kawng Taung,village,25.5334,96.7767
လဝါး,La War,village,25.5463,96.7931
ခွန်စိုင်ယန်,Hkun Sai Yang,village,25.5741,96.7889
ဒပ်ဘွန်း,Dat Bun,village,25.6321,96.779
လွယ်ဆိုင်,Loi Hseng,village,25.5121,96.6381
ကထန်ယန်,Ka Htan Yang,village,25.4988,96.6436
ဂေါ်ရီ,Gaw Ri,village,25.4596,96.7354
ကဝါးပန်,Ka War Pang,village,25.4788,96.8601
မန်ပန်,Man Pang,village,25.6561,96.7365
လခရားယန်,La Hka Yar Yang,village,25.4771,96.7315
ဒွန်ဘန်,Dun Bang,village,25.6343,96.7712
ဝရာဇွပ်,Wa Ra Zut,village,25.807,96.6377
ရှာဒူဇွပ်,Shar Du Zut,village,25.9199,96.6614
‌ေလာ့ဒ်ဂျာ,Lawt Jar,village,25.8932,96.6085
ဘန်ကောက်,Ban Kauk,village,25.8611,96.6651
စစိန်,Sa Sein,village,25.6585,96.547
နောင်းမြီ,Nawng Myi,village,25.7275,96.67
ဆန်ခါ,San Hkar,village,25.683,96.3462
နန့်စန်း (၃),Nam San (3),village,25.702,96.4108
နန့်စန်း (၁),Nam San (1),village,25.6862,96.3731
မဆွပ်ယန်,Ma Sut Yang,village,25.6714,96.3535
ကံဆီးဆိုင်းရာ,Kan Hsee Hseng Yar,village,25.7658,96.3654
ဆိုင်းရာရွာသစ်,Hseng Yar Ywar Thit,village,25.7456,96.3783
ဖဝါ,Pha War,village,25.6834,96.3247
သိုက်ဝါးကုန်း,Thaik War Kone,village,25.1421,96.6677
တောင်နီ,Taung Ni,village,25.1816,96.7291
ရွာသစ်ကုန်း,Ywar Thit Kone,village,25.1561,96.6875
ပင့်သာ,Pint Thar,village,25.1616,96.683
ရေတွင်းကုန်း,Yae Twin Kone,village,25.1013,96.6369
ပင်လုံ,Pin Long,village,25.1171,96.6353
ပင်းကြိုင်း,Pin Keng,village,25.1115,96.6603
ဗန်းမောက်ကုန်း,Ban Mauk Kone,village,25.0914,96.6533
ပဲခူးစု,Bago Su,village,25.0961,96.6433
အုတ်ကျင်း,Oke Kyin,village,25.3016,96.8786
အုန်းဘောင်,Ohn Baung,village,25.1479,96.6813
မင်းကုန်း,Min Kone,village,25.1532,96.6936
ကြိုးကြာကွင်း,Gyoe Gyar Kwin,village,25.152,96.6864
နမ္မန,Nam Ma Na,village,25.1564,96.6967
နန့်ခွင်,Nam Hkwin,village,25.0469,96.5931
ကြာအင်းစုစည်း (၂),Kyar Inn Su See (2),village,25.2771,96.9428
ကြာအင်းစုစည်း (၁),Kyar Inn Su See (1),village,25.2848,96.9501
ကြာအင်း,Kyar Inn,village,25.2849,96.938
လေသာကုန်း,Lay Thar Kone,village,25.0869,96.6308
ကုန်းတန်းကြီး,Kone Tan Gyi,village,25.0802,96.6257
အင်ကြင်းကုန်း,In Gyin Kone,village,25.124,96.6438
ပွင့်ဖြူ,Pwint Hpyu,village,25.0634,96.6065
ထုံးရေပေါက်,Htone Yae Pauk,village,25.0441,96.6166
လွယ်လီယံ,Loi Li Yang,village,25.3642,96.9202
ညောင်ထောက်လေး,Nyaung Htauk Lay,village,25.3251,96.9213
ညောင်ထောက်ကြီး,Nyaung Htauk Gyi,village,25.3466,96.9034
လေးမိုင်,Lay Maing,village,25.3336,96.9152
အောက်ရေရှင်,Auk Yae Shin,village,25.3572,96.9195
အလယ်ရေရှင်,Ah Lel Yae Shin,village,25.3566,96.9137
အထက်ရေရှင်,Ah Htet Yae Shin,village,25.357,96.9047
ဆောင်းခါ,Saung Hkar,village,25.3456,96.7793
ညောင်ကုန်း,Nyaung Kone,village,25.3661,96.8945
စေတုန်,Say Ton,village,25.4481,96.743
နန့်ဟိုင်,Nam Hai,village,25.4112,96.76
လဘန်း,La Bang,village,25.385,96.7629
ရှမ်းရွာသစ်,Shan Ywar Thit,village,25.3481,96.9268
ရှမ်းစု,Shan Su,village,25.3157,96.9382
စံပါလီ,San Par Li,village,25.3404,96.9249
ကျွန်းပင်သာ,Kyun Pin Thar,village,25.3416,96.9331
ကံလှ,Kan Hla,village,25.387,97.006
ဆီးဒင်ယံ,Hsee Din Yang,village,25.3997,96.9707
Waphong Inthan,,village,24.8907,93.7126
ပင့်သာ,Pint Thar,village,24.808,96.3117
ရွာသစ်ကုန်း,Ywar Thit Kone,village,24.7825,96.377
ကန်သာကုန်း,Kan Thar Kone,village,24.7807,96.3738
အာဠဝီ,Ahr La Wi,village,24.7846,96.3826
ပင်းရဲလှ,Pin Ye Hla,village,24.7617,96.3437
ပျော်ဘွယ်,Pyawbwe,village,24.7832,96.3515
ဗောဓိကုန်း,Baw Di Kone,village,24.7673,96.3595
ထန်းတပင်,Htan Ta Pin,village,24.7937,96.3934
ညောင်ကုန်း,Nyaung Kone,village,24.8202,96.3955
မြင်သာ,Myin Thar,village,24.9467,96.489
မြေနု,Myay Nu,village,24.9357,96.4928
နန့်လှိုင်,Nam Hlaing,village,24.8382,96.3938
ဆင်ဘိုကုန်း,Sin Bo Kone,village,24.7934,96.3662
သီတာ,Thi Dar,village,24.7873,96.3562
တဲကြီးကုန်း,Te Gyi Kone,village,24.8017,96.33
မြသီတာ,Mya Thi Dar,village,24.8426,96.3471
လွဲလား,Lwe Lar,village,25.2918,96.4474
ဝဘော်,Wa Baw,village,24.9922,96.4376
မိုင်းနောင်စုစည်း,Mong Nawng Su See,village,25.0171,96.284
ရေနားပင်လုံ,Yae Nar Pin Lon,village,24.7454,97.0517
တောပင်လုံ,Taw Pin Long,village,24.7223,97.0205
တာဟိုးနား,Tar Hoe Nar,village,24.8905,97.0883
တာကပ်,Tar Kat,village,25.0742,97.289
တာချယ် (ရှမ်း),Ta Chei (Shan),village,25.0813,97.3156
တာချယ် (ကုလား),Ta Chei (Ku Lar),village,25.0848,97.3219
စံကင်း,San Kin,village,25.0863,97.2659
ပင်တော်,Pin Taw,village,24.7178,97.0246
ဆွန်ဒူ,Sun Du,village,24.8454,97.0878
ညောင်ပင်သာ,Nyaung Pin Thar,village,24.8803,97.1162
ငှက်ပျောတော,Hnget Pyaw Taw,village,24.9378,97.1533
နယ်ခြား,Nei Char,village,24.8361,97.0423
ကျွန်းဦး,Kyun U,village,24.8374,97.0476
နောင်ပွဲ,Nawng Pwe,village,24.829,97.033
မြင်သာ,Myin Thar,village,24.7528,97.0484
မံကင်း,Man Kin,village,24.6961,97.0234
မံဖွား,Man Hpwar,village,24.8416,97.0591
လွယ်ခေါ,Loi Hkaw,village,25.3028,97.1863
သာပဒေါင်း,Tar Pa Daung,village,25.0623,97.2082
ဟိုကပ်,Ho Kat,village,25.0909,97.2097
ဦးလောက်,U Lauk,village,25.1845,97.2437
ခေါင်ဖူးရွာသစ်,Hkawng Hpu Ywar Thit,village,25.1419,97.3119
ရေကြည်,Yae Kyi,village,25.1184,97.244
ခေါင်ဖူးရွာဟောင်း,Hkawng Hpu Ywar Haung,village,25.0986,97.3038
တိုင်းလုံ,Taing Long,village,25.1488,97.2207
မလိစွပ်ယန်,Ma Li Sut Yang,village,25.1788,97.2086
မလဲ,Ma Le,village,25.2308,97.2388
ဖရော,Hpa Raw,village,25.2714,97.2611
တန်ဖဲ,Tang Hpe,village,25.7175,97.4912
ရှဒေါင်,Sha Daung,village,25.333,97.2721
သဇင်မြိုင်,Tha Zin Myaing,village,25.4879,97.3995
ပိတောက်မြိုင်,Pi Tauk Myaing,village,25.4811,97.4282
ယိန်းခေါ,Yein Hkaw,village,25.4822,97.4545
ရှစ်မိုင်,Shit Maing,village,25.4908,97.4423
ဆယ်မိုင်,Se Maing,village,25.4984,97.4505
နောင်နန်း,Nawng Nang,village,25.49,97.459
မော်တောင်း,Maw Tawng,village,25.4986,97.4617
လမြန်,La Myan,village,25.4945,97.4597
လဘန်ရိုဆနာ,La Bang Ro Sa Nar,village,25.4798,97.4512
ကဝါးခ,Ka War Hka,village,25.4758,97.4479
ဂေါ့နန်,Gawt Nang,village,25.506,97.4596
နန့်ကျင်,Nam Kyin,village,25.4717,97.3564
ဒိန်ဂလူး,Ding Ga Lu,village,25.4625,97.3651
အောင်မြေ,Aung Myay,village,25.4667,97.3623
ပြည်ထောင်,Pyi Htaung,village,25.4235,97.248
နန်းကွေ့,Nang Kwayt,village,25.431,97.3508
မလိခ,Ma Li Kha,village,25.3616,97.1763
ဇီးခုံရွာသစ် (ခ) နန့်ပေါင်လီဆူး,Zee Khon Ywar Thit (Nam Pawng Li Suu),village,25.3497,97.2815
နန့်ပေါင်,Nam Pawng,village,25.3555,97.2898
မော်ဖောင်း,Maw Hpawng,village,25.3714,97.2884
အောက်မော်ဖေါင်း,Auk Maw Hpawng,village,25.3468,97.286
ရှရောင်ကထောင်,Sha Yawng Ka Htaung,village,25.6192,97.5086
လမုန်ဇွပ်,La Mon Zwut,village,25.5247,97.4759
ဂျပ်ခရန်,Jat Kran,village,25.6512,97.5065
ဒွမ်ဂမ်,Dum Gam,village,25.5744,97.4993
အူဗျစ်,Au Byit,village,25.5403,97.4877
အာလမ်,Alam,village,25.5543,97.4917
အကြဲ,Ah Kye,village,25.3157,97.2636
Selvung,,village,24.4914,93.4805
Lailong-S,,village,24.5084,93.4337
Lailong-L,,village,24.4832,93.4231
Molcham,,village,24.566,93.5123
Bolkot,,village,24.5409,93.5395
Kamkeilon,,village,24.466,93.4614
Damjawl,,village,24.4231,93.5019
Aina,,village,24.3969,93.4594
K. Tuiliphai,,village,24.401,93.4754
Lungchong,,village,24.3792,93.4845
Dohjang,,village,24.4397,93.5299
Santing,,village,24.3974,93.4347
Konpi,,village,24.4339,93.402
Maomual,,village,24.4227,93.3976
Nungsai,,village,24.4462,93.439
ဆွပ်မာတူ,Sut Mar Tu,village,25.9816,97.7136
‌ဇွပ်မိုင်ယန်,Zwut Mai Yang,village,25.8554,97.6336
တန်ဘောင်ယန်,Tan Baung Yang,village,25.7397,97.5246
ဆနီတူယန်,Sa Ni Tu Yang,village,25.7605,97.5431
ပဆီဇွပ်,Pa Si Zwut,village,25.7838,97.5645
မြစ်ဆုံ,Myit Son,village,25.7124,97.5116
‌ဂျော်ဆာ,Jau Sar,village,25.8366,97.6025
ခွန်ဆိုင်တော်ယန်,Hkun Hseng Taw Yang,village,25.8256,97.5954
ဘွမ်နင်ယန်,Bum Nin Yang,village,25.8362,97.6036
အရီဇွပ်,Ah Yi Zwut,village,25.8494,97.6278
မော်လာယန်,Maw Lar Yang,village,25.9236,97.6611
အင်ဝိုင်းကောင်,In Waing Kawng,village,25.8188,97.6952
အင်ဒုံးယန်,In Dung Yang,village,25.7018,97.8625
အောက်ရာယန်,Auk Ra Yang,village,25.6047,97.7935
ဝါလာကောင်း,War Lar Kawng,village,26.1141,97.7272
ကဒေါ့ဇွမ်ဖော်,Ka Dawt Zum Hpaw,village,26.278,97.7314
ရှိန်ဘွေဂါး,Shein Bway Gar,village,26.2131,98.0859
ရှရဲအူမား,Sha Re Au Mar,village,26.2164,98.0505
မကျန်ဂေါ့နန်,Ma Kyang Gawt Nang,village,26.2448,98.0624
မထွမ်,Ma Htum,village,26.0973,97.9264
အင်ဘော်ဂါး,In Baw Gar,village,26.1095,97.9023
အူဂါ,Au Ga,village,26.1366,97.9045
ဘွမ်ယောင်,Bum Rong,village,26.3615,97.7609
ဝါ့ရှားယန်,Wa Shar Yang,village,26.1893,98.065
ဆလွမ်ကောင်,Sa Lum Kawng,village,26.0835,97.827
ကရိန်ဂါး,Ka Ring Gar,village,26.088,97.8146
ကကျီးထူ,Ka Kyee Htu,village,26.3098,97.823
ကထန်တူ,Ka Htang Tu,village,26.2508,97.7775
ဂျိန်မာယန်,Jing Mar Yang,village,26.0086,97.8233
အင်ပေါမ်ဘွမ်း,In Pawm Bum,village,26.2841,97.8978
အင်ထင်ယန်,In Htin Yang,village,26.2787,97.8807
ဖူရှား,Hpu Shar,village,26.2556,97.9187
အင်ပေါက်ချက်,In Pauk Chet,village,26.25,97.838
အင်ကွယ်,In Kwei,village,26.3362,97.8717
အင်ဂွမ်းလ,In Gum La,village,26.2435,97.8118
လချန်ကောင်း,La Chan Kawng,village,26.2098,97.9131
အင်ဘန်ဘွမ်း,In Bang Bum,village,26.2029,97.9561
အဒန်ဂါး,Adan Gar,village,26.1865,97.9048
အင်ဂျန်းကောင်း,In Jang Kawng,village,26.2007,97.8635
ဖွမ်ရဲဂါး,Hpum Ye Gar,village,26.1982,97.845
ဂွမ်လန်,Gum Lang,village,26.2158,97.8612
အူဆီကထောင်,Au Si Ka Htaung,village,26.3413,97.9238
လနာ့ဂါး,La Nart Gar,village,26.1361,98.0593
လခွမ်ဂါး,La Hkum Gar,village,26.1064,98.0804
ဂါတ်ရိုင်ယန်,Gat Rai Yang,village,26.087,98.0489
နော့ခွမ်ဂါး,Nawt Hkum Gar,village,26.4718,97.9671
အင်ဂေါ့ယန်ဂါး,In Gawt Yang Gar,village,26.4555,97.9332
ခင်ကျန်ဂါး,Hkin Kyang Gar,village,26.5318,98.0199
ဒွမ်ဂမ်ဂါး,Dum Gam Gar,village,26.4683,97.9496
မဆခန်း,Ma Sa Hkan,village,26.4099,97.9464
မဒန်တူ,Ma Dan Tu,village,26.4339,97.9582
လဇီးဂွမ်ရန်လာ,La Zee Gum Yang Lar,village,26.3891,97.8994
လဝါ့ယန်,La Wa Yang,village,26.4512,97.8441
လယောင်,La Yaung,village,26.4604,97.86
လဂန်အင်ဘောက်တူ,La Gan In Bauk Htu,village,26.4441,97.8659
ကျတီယန်,Kya Ti Yang,village,26.3933,97.8044
အင်ဂေါ်အင်ပွန်,In Gaw In Pun,village,26.4754,97.9083
အင်ဒွပ်ကထောင်,In Dut Ka Htaung,village,26.4626,97.8879
အူလွန်းယန်,Au Lun Yang,village,26.4451,97.7933
ရစ်ဂျော်,Yi Jaw,village,25.8522,98.183
ရှမ်းကျော်,Shan Kyaw,village,25.7617,97.9934
လောင်ဂျောင်,Lawng Jawng,village,25.7994,98.2028
မံစံ,Man San,village,25.7294,98.0344
မတောင်,Ma Taung,village,25.719,98.0635
မန့်ဒုန့်,Man Dungt,village,25.7211,98.0675
မဂေါင်,Ma Gaung,village,25.7256,98.0901
ရှီးဖုတ်,Shee Hpoke,village,25.7472,98.2673
ပန်ဗူး,Pang Bu,village,25.6273,98.3723
လောင်ဖမ့်,Lawng Hpant,village,26.0584,98.1767
ဖောင်ဖိုင်,Hpawng Hpai,village,26.0204,98.1715
ပေါဒေါ့,Paw Dawt,village,25.9386,98.3266
ငါမော,Ngar Maw,village,26.0073,98.2878
လန်ယန်,Lang Yang,village,25.9561,98.302
ချပ်ဇော်,Chat Zaw,village,25.8921,98.1986
လန်းဂျော,Lang Jaw,village,25.7089,98.3532
အောက်ခါးဘေ့,Auk Hkar Bayt,village,25.7677,98.1854
အလယ်ခါးဘေ့,Ah Lel Hkar Bayt,village,25.7746,98.1661
လာဂျွမ်း,Lar Gyum,village,25.9331,98.3669
ထောဂေါ့,Htaw Gawt,village,25.947,98.3695
ဖရဲဝေါ်ဂျန်း,Hpa Re Waw Jang,village,25.8258,98.4249
အောက်ဖရဲ,Auk Hpa Re,village,25.8266,98.4221
အထက်ဖရဲ,Ah Htet Hpa Re,village,25.8305,98.4218
လဂွေ,La Gway,village,26.0314,98.2047
ဖလာ,Hpa Lar,village,26.0275,98.1777
ဂွမ်ခွန်း,Gum Hkun,village,26.0179,98.4178
အောက်လုံဘန်,Auk Long Bang,village,26.0042,98.4087
အထက်လုံဘန်,Ah Htet Long Bang,village,26.0118,98.418
ဆောလန်,Saw Lang,village,25.9892,98.4114
ဗွီလပ်,Bwi Lat,village,25.9883,98.3968
မန်းဖွတ်,Man Hput,village,25.9191,98.4042
ဒန့်ဂေါ့,Dant Gawt,village,25.9261,98.3939
ချူးဘိုဒန်း,Chu Bo Dan,village,25.9384,98.3928
ဘောမ်မြန်,Bawm Myan,village,25.9502,98.3887
ဘန့်လီ,Bant Li,village,25.7523,98.086
ဝေါ်ဆောင်းဘောင်,Waw Saung Baung,village,25.9987,98.4494
ရှီးကျန်ဝေါ်မော,Shee Kyang Waw Maw,village,26.009,98.4463
ပန်ဘန့်,Pang Bant,village,25.9914,98.4628
နုချွောမ်,Nu Chum,village,25.9928,98.45
လုပ်ဆုပ်,Loke Soke,village,25.9994,98.4448
လုပ်စိန်,Loke Sein,village,25.9946,98.4536
နုဇုန်ဘောင်,Nu Zung Baung,village,26.0373,98.4613
ဂျစ်ဂျော,Jit Gyaw,village,26.0316,98.452
လိုင်ဂမ်,Lai Gam,village,25.9924,98.6013
လဂွေချိုးဇော,La Gway Cho Zaw,village,25.8707,98.4411
လဂွေချိုးမော,La Gway Cho Maw,village,25.8708,98.4438
ထွမ်းရှိန်,Htum Shing,village,26.0341,98.4415
ထန်းဒုန်,Htan Dung,village,26.0681,98.583
ဖင်းမောဂျင်,Hpin Maw Jin,village,26.0148,98.6028
ဖီမော,Hpi Maw,village,26.0057,98.5848
